Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
27,0.5,-,-,9.5,1.0,28.0,4.5,-,112.5,4.0,8.4,4.9
28,-,-,-,0.5,63.7,-,0.1,-,92.5,2.5,53.2,0.9
29,-,,16.5,-,-,-,-,-,93.0,25.5,23.9,27.5
30,-,,5.6,0.2,-,-,-,29.0,217.5,17.0,5.0,37.0
31,0.5,,4.6,,-,,-,-,,61.5,,29.0
總和值,301.1,103.7,263.8,154.9,518.3,542.9,315.2,379.6,1333.8,232.4,436.6,469.0
1,2.5,-,1.0,13.5,-,10.0,25.0,-,13.5,-,2.5,112.5
2,-,-,7.5,13.6,-,10.2,75.5,6.0,-,-,-,28.0
3,-,2.7,-,0.7,-,-,-,189.0,10.5,-,35.0,66.5
4,-,19.7,14.2,1.0,-,-,-,118.0,1.5,-,2.5,84.0
5,-,24.1,28.1,3.5,-,-,-,0.5,-,55.0,20.5,61.0
6,-,6.0,0.4,5.6,0.3,-,-,-,-,15.0,21.5,57.0
7,-,20.0,-,2.3,17.6,46.5,-,-,-,1.0,5.0,49.0
8,-,4.6,1.0,-,-,8.9,-,-,-,13.0,25.0,56.5
9,-,5.0,14.5,2.0,-,7.2,-,-,-,25.0,28.0,55.5
10,-,-,85.3,-,2.5,-,-,6.0,T,23.5,16.5,26.5
11,-,-,-,14.8,-,1.2,-,36.0,-,59.0,1.0,9.0
12,10.0,-,3.4,12.5,5.0,-,-,10.0,49.0,109.0,42.5,2.0
13,13.5,4.0,24.5,-,-,-,-,-,163.0,88.5,60.5,0.5
14,3.8,-,6.9,-,-,20.5,-,T,2.5,23.0,41.5,30.0
15,7.8,-,-,2.8,-,-,-,-,-,54.5,-,57.5
16,1.0,40.1,-,-,17.3,-,0.5,-,-,72.5,T,61.0
17,20.0,-,0.8,-,-,-,-,-,-,39.0,T,26.5
18,1.4,-,1.0,-,61.4,-,-,-,22.5,49.5,-,26.0
19,0.3,-,6.4,-,19.8,-,-,-,1.5,35.0,-,47.5
20,0.4,14.0,-,0.3,4.0,-,4.0,-,39.0,75.5,4.5,63.0
21,-,-,-,1.0,81.7,-,T,-,2.5,162.5,28.5,39.5
22,-,9.8,7.0,25.2,69.2,-,-,46.0,-,49.5,8.0,35.0
23,-,1.3,1.5,22.0,19.8,-,-,15.5,-,15.0,36.5,31.0
24,0.7,-,0.2,10.2,-,-,-,-,16.0,0.5,6.5,18.5
25,7.5,-,-,2.5,-,-,28.5,-,5.0,T,2.0,12.5
26,54.5,-,-,0.5,2.0,7.0,0.5,-,27.0,-,-,-
27,19.5,8.1,15.9,0.8,55.0,-,T,60.5,69.0,T,18.0,T
28,5.0,0.6,41.9,-,45.0,-,6.5,24.5,21.5,9.5,49.5,5.0
29,1.2,-,1.7,-,14.3,-,-,-,2.5,18.5,45.0,1.5
30,-,,1.6,-,-,-,-,2.0,3.5,1.5,91.5,26.0
31,-,,1.2,,13.5,,-,23.5,,-,,-
總和值,149.1,160.0,266.0,134.8,428.4,111.5,140.5,537.5,450.0,995.0,592.0,1088.5
1,-,-,-,0.5,-,0.5,-,0.5,-,-,3.5,T
2,2.5,4.0,30.0,-,-,T,-,T,-,-,1.5,1.0
3,11.0,-,3.0,-,T,-,-,42.5,0.5,-,1.5,-
4,31.0,-,1.0,T,T,71.0,T,0.5,5.5,-,1.5,T
5,30.5,-,0.5,-,3.0,39.0,-,3.0,-,22.0,-,28.5
6,39.5,-,30.5,-,-,13.0,2.0,15.0,-,4.0,0.5,67.0
7,57.5,-,6.0,-,-,0.5,1.0,123.5,-,-,-,7.5
8,5.0,22.0,4.5,2.0,9.5,-,-,5.5,-,-,30.5,0.5
9,-,14.0,2.0,5.5,-,T,-,T,-,0.5,T,1.5
10,2.5,16.5,6.0,1.5,-,3.0,-,-,-,13.0,T,20.5
11,38.0,39.0,0.5,-,-,T,-,-,6.5,184.5,-,45.0
12,3.0,79.0,0.5,-,-,3.0,-,-,198.5,140.0,4.5,45.0
13,-,25.0,T,-,-,T,-,4.5,-,6.0,19.0,41.0
14,-,-,-,1.0,-,-,-,37.0,12.5,0.5,2.0,1.5
15,-,-,-,T,-,-,-,T,21.5,T,-,-
16,18.0,6.0,-,-,-,-,-,-,T,81.5,T,-
17,27.5,13.5,-,-,-,-,-,-,-,97.5,0.5,22.5
18,0.5,-,-,-,T,-,-,2.0,T,5.5,51.5,4.5
19,-,-,-,T,-,-,T,T,-,1.0,10.5,-
20,-,-,T,-,-,-,1.5,0.5,-,1.5,19.5,1.5
21,-,-,11.5,7.5,12.0,1.0,76.5,T,-,40.5,-,26.5
22,2.0,-,22.0,4.0,T,71.0,123.0,-,-,64.5,32.0,16.5
23,4.5,4.5,3.5,5.5,-,14.5,56.5,-,-,45.5,15.0,2.0
24,2.0,3.0,30.5,1.0,-,2.5,188.5,T,35.0,34.5,0.5,6.5
25,-,-,0.5,4.0,-,6.0,23.0,-,T,16.0,4.0,48.5
26,4.5,0.5,0.5,2.0,-,-,-,-,0.5,1.5,21.5,49.0
27,6.0,18.5,-,1.0,-,-,-,-,0.5,1.0,45.0,23.5
28,6.5,-,-,21.0,T,-,13.0,-,0.5,T,5.0,3.5
29,-,,-,17.5,51.0,-,21.5,-,-,0.5,0.5,0.5
30,-,,T,-,72.0,-,7.5,-,-,1.0,22.0,0.5
31,-,,0.5,,75.5,,50.0,-,,7.5,,3.0
總和值,292.0,245.5,153.5,74.0,223.0,225.0,564.0,234.5,281.5,770.0,292.0,467.5
1,1.5,24.5,-,19.0,17.0,T,-,-,52.5,-,130.5,42.5
2,2.0,19.0,1.0,49.5,29.0,-,2.0,25.5,253.0,-,76.0,27.5
3,T,43.5,-,13.5,11.0,T,0.5,T,70.5,-,5.5,3.0
4,2.0,17.0,-,-,3.5,-,36.0,T,199.0,-,29.5,10.0
5,1.5,11.5,T,-,3.5,-,16.5,-,0.5,61.5,24.0,40.0
6,25.5,10.5,2.0,2.0,2.5,36.5,3.5,-,29.5,65.0,12.0,26.5
7,11.0,16.5,60.5,4.0,-,60.0,T,-,T,188.0,26.5,22.5
8,2.0,8.0,0.5,1.0,0.5,59.5,-,-,-,30.0,45.5,23.0
9,4.5,13.5,-,-,T,21.0,-,-,-,15.0,0.5,42.5
10,3.0,4.5,T,-,1.0,4.0,-,-,1.0,21.5,T,53.0
11,21.0,T,-,-,16.0,2.5,-,T,76.5,18.5,9.5,111.0
12,4.5,4.0,-,-,21.0,23.5,-,-,62.0,74.0,-,28.0
13,2.5,13.5,-,-,14.0,-,-,-,89.0,37.0,0.5,22.0
14,-,47.5,-,56.5,42.5,T,-,-,16.0,64.5,1.5,51.5
15,T,3.5,-,33.5,39.0,14.0,-,6.0,7.5,276.5,T,36.5
16,2.0,13.0,-,0.5,67.5,11.5,-,T,-,324.5,34.0,33.0
17,22.5,43.5,2.0,1.5,6.0,T,-,-,-,315.5,-,73.5
18,24.0,41.5,1.0,T,1.5,-,-,0.5,T,67.0,1.5,-
19,13.0,52.0,1.5,7.5,15.0,-,T,T,-,15.0,T,-
20,10.5,64.5,-,8.0,-,-,1.5,0.5,-,1.0,2.5,-
21,44.5,90.0,1.5,0.5,1.0,-,-,-,1.0,43.5,11.5,3.0
22,48.5,78.5,8.5,-,1.0,-,-,-,T,127.5,T,-
23,T,70.0,30.0,T,3.5,T,-,-,T,11.5,28.5,-
24,5.5,20.5,1.0,-,59.5,32.0,-,-,68.5,T,87.5,-
25,2.5,2.0,2.5,T,161.0,7.0,-,0.5,70.5,T,39.5,-
26,3.0,T,29.5,-,90.5,-,-,-,69.5,T,7.0,-
27,0.5,-,40.5,T,75.0,-,-,-,-,T,0.5,1.0
28,20.5,-,52.5,-,2.5,-,-,14.0,-,53.5,-,21.0
29,20.5,,10.5,3.0,-,T,11.5,-,-,23.5,1.0,19.5
30,30.5,,T,1.0,T,-,1.5,T,-,110.5,46.5,39.5
31,T,,4.0,,10.0,,-,23.0,,235.5,,35.0
總和值,329.0,712.5,249.0,201.0,694.5,271.5,73.0,70.0,1066.5,2180.0,621.5,765.0
1,27.0,-,-,8.0,-,11.5,1.0,77.5,72.0,30.0,0.5,23.5
2,22.5,4.0,-,-,-,T,1.5,43.0,28.5,4.5,-,11.5
3,22.0,3.0,-,-,-,3.5,-,167.0,43.0,45.0,-,11.5
4,13.0,6.0,-,-,-,2.0,-,4.0,38.0,190.5,-,79.0
5,10.5,53.0,-,4.0,-,13.5,-,6.0,0.5,109.0,-,9.5
6,10.0,16.0,-,0.5,0.5,-,-,-,23.5,14.5,1.5,2.0
7,-,0.5,-,15.5,22.0,-,-,-,1.0,11.5,T,-
8,-,5.5,-,-,46.5,T,-,-,6.5,25.0,-,-
9,3.5,-,T,-,0.5,39.0,-,T,-,49.5,-,-
10,14.0,1.0,-,-,-,2.0,-,23.5,-,54.5,9.0,-
11,1.0,-,-,-,T,4.5,-,21.5,-,8.5,26.5,T
12,-,-,15.0,6.5,2.5,7.0,-,1.5,-,T,41.5,12.5
13,-,0.5,7.0,1.5,1.5,-,-,-,-,T,17.5,3.5
14,0.5,8.5,T,-,T,3.0,-,-,-,-,8.5,-
15,20.0,T,-,10.0,-,15.5,-,-,-,-,5.5,-
16,13.0,T,T,-,-,7.0,-,21.0,-,-,29.5,26.0
17,8.0,-,T,-,-,4.0,2.5,41.5,T,T,1.0,24.0
18,3.0,-,2.5,T,T,-,19.0,16.0,-,-,-,11.5
19,T,7.0,1.5,41.0,21.5,-,-,1.5,-,T,-,8.0
20,5.5,1.5,-,28.0,53.5,-,1.0,20.0,-,45.5,-,40.0
21,6.0,19.5,-,1.0,0.5,-,T,-,-,19.5,T,27.5
22,-,57.0,-,T,19.0,-,5.5,0.5,21.5,2.5,-,2.0
23,7.0,19.0,-,-,4.0,23.0,0.5,T,8.5,T,-,37.0
24,51.5,10.5,0.5,7.0,2.5,4.5,-,T,-,-,4.0,19.0
25,1.0,21.5,23.0,2.0,2.0,-,4.5,-,-,-,43.0,T
26,0.5,1.0,3.5,8.5,-,-,34.0,-,3.0,-,28.5,-
27,1.0,1.0,7.5,T,-,-,4.5,-,9.0,0.5,0.5,1.5
28,-,T,9.5,-,T,-,T,T,7.5,9.5,-,9.0
29,-,,6.0,T,4.5,-,T,T,7.0,0.5,0.5,10.5
30,-,,4.0,1.5,21.0,22.5,1.5,7.0,0.5,1.5,31.5,1.0
31,-,,T,,34.5,,T,66.5,,9.0,,1.0
總和值,240.5,236.0,80.0,135.0,236.5,162.5,75.5,518.0,270.0,631.0,249.0,371.0
