Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
13,-,12.5,-,-,4.5,-,-,,,,,
14,-,7.5,-,-,48.0,-,-,,,,,
15,-,-,-,-,6.5,-,-,,,,,
16,-,-,-,-,27.0,1.5,-,,,,,
17,-,-,10.5,0.5,5.5,-,-,,,,,
18,-,0.5,-,-,-,-,-,,,,,
19,-,7.0,-,2.5,-,-,-,,,,,
20,-,9.0,-,1.0,-,-,-,,,,,
21,11.5,8.0,0.5,-,-,-,-,,,,,
22,11.5,9.5,1.0,-,-,-,-,,,,,
23,-,14.0,9.0,9.5,-,-,-,,,,,
24,-,-,-,-,6.0,27.0,-,,,,,
25,-,-,-,-,25.5,19.0,-,,,,,
26,-,-,16.0,-,202.5,-,-,,,,,
27,-,-,26.0,-,127.5,-,-,,,,,
28,-,-,30.5,-,0.5,-,-,,,,,
29,2.0,,0.5,-,-,59.5,-,,,,,
30,-,,-,-,-,-,-,,,,,
31,-,,-,,-,,-,,,,,
總和值,27.5,79.5,98.0,18.5,502.0,309.0,0.5,,,,,
